Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
"Barley Twist Sage Hanging | 37"" | NOT CURRENTLY IN STOCK - ETA June",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/barley-twist-sage-hanging-37-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE61022.jpg,2026/7/9,fall,artificial plants
"Beacon Bush | 23"" | Buckskin | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/beacon-bush-23-buckskin-not-currently-in-stock-new-for-holiday-2024,https://www.lancasterandvintage.com/cdn/shop/files/YL90772_590bad51-e50f-474c-a4dc-99349702bb90.jpg,2026/7/9,fall,artificial plants
"Beacon Bush | 23"" | Flame | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/beacon-bush-23-flame-not-currently-in-stock-new-for-holiday-2024,https://www.lancasterandvintage.com/cdn/shop/files/YL90769.jpg,2026/7/9,fall,artificial plants
"Beacon Bush | 23"" | Garnet | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/beacon-bush-23-garnet-not-currently-in-stock-new-for-holiday-2024,https://www.lancasterandvintage.com/cdn/shop/files/YL90768.jpg,2026/7/9,fall,artificial plants
"Berry Bush | 13"" | Cream",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/berry-bush-13-cream-holiday-2019,https://www.lancasterandvintage.com/cdn/shop/products/FG9691.jpg,2026/7/9,fall,artificial plants
"Berry Bush | 13"" | New Red",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/berry-bush-13-red-holiday-2019,https://www.lancasterandvintage.com/cdn/shop/products/FG9690.jpg,2026/7/9,fall,artificial plants
"Berry Bush | 13"" | Orange Mix | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/berry-bush-13-orange-mix-holiday-2019,https://www.lancasterandvintage.com/cdn/shop/products/FG9692.jpg,2026/7/9,fall,artificial plants
"Bitter Berry Pick | 25""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bitter-berry-pick-25-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/CS4765.jpg,2026/7/9,fall,artificial plants
"Bitter Berry Spray | 28""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bitter-berry-spray-28-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/CS47633.jpg,2026/7/9,fall,artificial plants
"Bog Pimpernel Bush | Red | 12""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bog-pimpernel-bush-rd-12,https://www.lancasterandvintage.com/cdn/shop/products/V91665.jpg,2026/7/9,fall,artificial plants
"Bog Pimpernel Candle Ring | Red | 14""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bog-pimpernel-can-ring-rd-14-4-5,https://www.lancasterandvintage.com/cdn/shop/products/V91669.jpg,2026/7/9,fall,artificial plants
